"profile","Park","Region","year","quartile","rate_of_change","profile_direction"
18,"Westport Ocean Ave OBA"," Grayland Plains","11","mean",-0.0903001006760187,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","12","rate_min_dist_to_BP",-9.31045753833705,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","12","rate_q1_dist_to_BP",-8.16103204934644,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","12","rate_med_dist_to_BP",-6.60618811817851,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","12","rate_q3_dist_to_BP",-4.38563124957523,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","12","rate_max_dist_to_BP",-0.955777847182726,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","12","mean",-5.31045753833705,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","13","rate_min_dist_to_BP",7.05566155136705,"Accretion"
18,"Westport Ocean Ave OBA"," Grayland Plains","13","rate_q1_dist_to_BP",9.57461795827936,"Accretion"
18,"Westport Ocean Ave OBA"," Grayland Plains","13","rate_med_dist_to_BP",12.8832982770987,"Accretion"
18,"Westport Ocean Ave OBA"," Grayland Plains","13","rate_q3_dist_to_BP",17.4219256423219,"Accretion"
18,"Westport Ocean Ave OBA"," Grayland Plains","13","rate_max_dist_to_BP",24.0323508516366,"Accretion"
18,"Westport Ocean Ave OBA"," Grayland Plains","13","mean",15.0556615513671,"Accretion"
18,"Westport Ocean Ave OBA"," Grayland Plains","14","rate_min_dist_to_BP",12.9455516419847,"Accretion"
18,"Westport Ocean Ave OBA"," Grayland Plains","14","rate_q1_dist_to_BP",10.9653025767023,"Accretion"
18,"Westport Ocean Ave OBA"," Grayland Plains","14","rate_med_dist_to_BP",8.49847864855855,"Accretion"
18,"Westport Ocean Ave OBA"," Grayland Plains","14","rate_q3_dist_to_BP",5.34074618469145,"Accretion"
18,"Westport Ocean Ave OBA"," Grayland Plains","14","rate_max_dist_to_BP",1.15486437698193,"Accretion"
18,"Westport Ocean Ave OBA"," Grayland Plains","14","mean",7.44555164198465,"Accretion"
18,"Westport Ocean Ave OBA"," Grayland Plains","15","rate_min_dist_to_BP",-10.7764050414064,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","15","rate_q1_dist_to_BP",-9.21041446734335,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","15","rate_med_dist_to_BP",-7.1796947103733,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","15","rate_q3_dist_to_BP",-4.44143729614509,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","15","rate_max_dist_to_BP",-0.548136387964604,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","15","mean",-5.77640504140643,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","16","rate_min_dist_to_BP",-5.64707942085699,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","16","rate_q1_dist_to_BP",-6.32042181625632,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","16","rate_med_dist_to_BP",-7.15970416214911,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","16","rate_q3_dist_to_BP",-8.23484968350161,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","16","rate_max_dist_to_BP",-9.66144933396816,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","16","mean",-7.64707942085699,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","17","rate_min_dist_to_BP",-11.7690591547592,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","17","rate_q1_dist_to_BP",-12.1011261545047,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","17","rate_med_dist_to_BP",-12.5217766733316,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","17","rate_q3_dist_to_BP",-13.0718883968227,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","17","rate_max_dist_to_BP",-13.8220368045276,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","17","mean",-12.7690591547592,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","18","rate_min_dist_to_BP",11.8954717004815,"Accretion"
18,"Westport Ocean Ave OBA"," Grayland Plains","18","rate_q1_dist_to_BP",8.38391318474023,"Accretion"
18,"Westport Ocean Ave OBA"," Grayland Plains","18","rate_med_dist_to_BP",3.89714491871096,"Accretion"
18,"Westport Ocean Ave OBA"," Grayland Plains","18","rate_q3_dist_to_BP",-2.03621917884896,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","18","rate_max_dist_to_BP",-10.2491825878202,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","18","mean",0.895471700481464,"Accretion"
18,"Westport Ocean Ave OBA"," Grayland Plains","19","rate_min_dist_to_BP",16.7112288514117,"Accretion"
18,"Westport Ocean Ave OBA"," Grayland Plains","19","rate_q1_dist_to_BP",16.1193067910925,"Accretion"
18,"Westport Ocean Ave OBA"," Grayland Plains","19","rate_med_dist_to_BP",15.3046587930372,"Accretion"
18,"Westport Ocean Ave OBA"," Grayland Plains","19","rate_q3_dist_to_BP",14.1125379401072,"Accretion"
18,"Westport Ocean Ave OBA"," Grayland Plains","19","rate_max_dist_to_BP",12.201834913067,"Accretion"
18,"Westport Ocean Ave OBA"," Grayland Plains","19","mean",14.7112288514117,"Accretion"
18,"Westport Ocean Ave OBA"," Grayland Plains","20","rate_min_dist_to_BP",-16.3330863509615,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","20","rate_q1_dist_to_BP",-12.186148515959,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","20","rate_med_dist_to_BP",-6.41013626406038,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","20","rate_q3_dist_to_BP",2.18909991852454,"Accretion"
18,"Westport Ocean Ave OBA"," Grayland Plains","20","rate_max_dist_to_BP",16.3493441345703,"Accretion"
18,"Westport Ocean Ave OBA"," Grayland Plains","20","mean",-0.333086350961466,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","21","rate_min_dist_to_BP",15.6734565421106,"Accretion"
18,"Westport Ocean Ave OBA"," Grayland Plains","21","rate_q1_dist_to_BP",10.3641710703811,"Accretion"
18,"Westport Ocean Ave OBA"," Grayland Plains","21","rate_med_dist_to_BP",3.75324325757369,"Accretion"
18,"Westport Ocean Ave OBA"," Grayland Plains","21","rate_q3_dist_to_BP",-4.70449568985418,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","21","rate_max_dist_to_BP",-15.9074852846097,"Erosion"
18,"Westport Ocean Ave OBA"," Grayland Plains","21","mean",0.173456542110609,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","97","rate_min_dist_to_BP",NA,NA
19,"Bonge Ave OBA"," Grayland Plains","97","rate_q1_dist_to_BP",NA,NA
19,"Bonge Ave OBA"," Grayland Plains","97","rate_med_dist_to_BP",NA,NA
19,"Bonge Ave OBA"," Grayland Plains","97","rate_q3_dist_to_BP",NA,NA
19,"Bonge Ave OBA"," Grayland Plains","97","rate_max_dist_to_BP",NA,NA
19,"Bonge Ave OBA"," Grayland Plains","98","rate_min_dist_to_BP",3.48697981318864,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","98","rate_q1_dist_to_BP",2.87478929133165,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","98","rate_med_dist_to_BP",2.05334899523955,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","98","rate_q3_dist_to_BP",0.89434465479048,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","98","rate_max_dist_to_BP",-0.86019180806326,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","98","mean",1.48697981318864,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","99","rate_min_dist_to_BP",1.05844189105264,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","99","rate_q1_dist_to_BP",1.05041238441765,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","99","rate_med_dist_to_BP",1.0359219354195,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","99","rate_q3_dist_to_BP",1.00751189931241,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","99","rate_max_dist_to_BP",0.944075177334924,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","99","mean",1.05844189105264,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","10","rate_min_dist_to_BP",1.30695879772482,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","10","rate_q1_dist_to_BP",2.33179327801412,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","10","rate_med_dist_to_BP",3.7375778568459,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","10","rate_q3_dist_to_BP",5.78436828830489,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","10","rate_max_dist_to_BP",9.03689857634777,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","10","mean",4.80695879772482,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","11","rate_min_dist_to_BP",7.41593586115994,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","11","rate_q1_dist_to_BP",6.71659671165314,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","11","rate_med_dist_to_BP",5.77489248793617,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","11","rate_q3_dist_to_BP",4.43844351060247,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","11","rate_max_dist_to_BP",2.39329924065899,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","11","mean",4.91593586115994,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","12","rate_min_dist_to_BP",5.65174705330789,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","12","rate_q1_dist_to_BP",4.1522058941367,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","12","rate_med_dist_to_BP",2.10176958671431,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","12","rate_q3_dist_to_BP",-0.871404644000895,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","12","rate_max_dist_to_BP",-5.57085720908563,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","12","mean",0.151747053307887,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","13","rate_min_dist_to_BP",-7.3850638549223,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","13","rate_q1_dist_to_BP",-4.47035503418216,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","13","rate_med_dist_to_BP",-0.346227452517667,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","13","rate_q3_dist_to_BP",5.93701418539454,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","13","rate_max_dist_to_BP",16.6757080519974,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","13","mean",4.6149361450777,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","14","rate_min_dist_to_BP",2.24187558267552,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","14","rate_q1_dist_to_BP",2.02506702444036,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","14","rate_med_dist_to_BP",1.73990710191407,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","14","rate_q3_dist_to_BP",1.34802936408998,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","14","rate_max_dist_to_BP",0.775751020347148,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","14","mean",1.74187558267552,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","15","rate_min_dist_to_BP",2.27681982644323,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","15","rate_q1_dist_to_BP",-0.198402519949414,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","15","rate_med_dist_to_BP",-3.46927315503333,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","15","rate_q3_dist_to_BP",-7.99282619500675,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","15","rate_max_dist_to_BP",-14.6589015102574,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","15","mean",-5.72318017355677,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","16","rate_min_dist_to_BP",0.218358600521418,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","16","rate_q1_dist_to_BP",-0.555522637871464,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","16","rate_med_dist_to_BP",-1.63908957414729,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","16","rate_q3_dist_to_BP",-3.26469774255232,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","16","rate_max_dist_to_BP",-5.97458799404981,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","16","mean",-2.78164139947858,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","17","rate_min_dist_to_BP",-3.26691307218684,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","17","rate_q1_dist_to_BP",-0.887281677007734,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","17","rate_med_dist_to_BP",2.50750262302288,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","17","rate_q3_dist_to_BP",7.74305575974819,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","17","rate_max_dist_to_BP",16.8730025076108,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","17","mean",6.73308692781316,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","18","rate_min_dist_to_BP",1.40134935175662,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","18","rate_q1_dist_to_BP",0.480521598768058,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","18","rate_med_dist_to_BP",-0.759151913081035,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","18","rate_q3_dist_to_BP",-2.51791707144218,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","18","rate_max_dist_to_BP",-5.20803802238744,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","18","mean",-1.59865064824338,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","19","rate_min_dist_to_BP",-0.0300458654688973,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","19","rate_q1_dist_to_BP",-0.00533181402536664,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","19","rate_med_dist_to_BP",0.0286007485370998,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","19","rate_q3_dist_to_BP",0.0780909539516372,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","19","rate_max_dist_to_BP",0.157016042366309,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","19","mean",-0.0300458654688973,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","20","rate_min_dist_to_BP",4.56997263031425,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","20","rate_q1_dist_to_BP",4.50907790243396,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","20","rate_med_dist_to_BP",4.42538984391889,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","20","rate_q3_dist_to_BP",4.30316605971439,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","20","rate_max_dist_to_BP",4.10783528911129,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","20","mean",4.56997263031425,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","21","rate_min_dist_to_BP",0.232532212625269,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","21","rate_q1_dist_to_BP",-1.03718066042487,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","21","rate_med_dist_to_BP",-2.78506890092495,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","21","rate_q3_dist_to_BP",-5.34387409046019,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","21","rate_max_dist_to_BP",-9.44819205353464,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","21","mean",-4.26746778737473,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","22","rate_min_dist_to_BP",1.26893706277393,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","22","rate_q1_dist_to_BP",0.653029290821538,"Accretion"
19,"Bonge Ave OBA"," Grayland Plains","22","rate_med_dist_to_BP",-0.221122444258526,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","22","rate_q3_dist_to_BP",-1.55898891707252,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","22","rate_max_dist_to_BP",-3.86260914069538,"Erosion"
19,"Bonge Ave OBA"," Grayland Plains","22","mean",-1.23106293722607,"Erosion"
20,"Marine Drive OBA"," Grayland Plains","97","rate_min_dist_to_BP",NA,NA
20,"Marine Drive OBA"," Grayland Plains","97","rate_q1_dist_to_BP",NA,NA
20,"Marine Drive OBA"," Grayland Plains","97","rate_med_dist_to_BP",NA,NA
20,"Marine Drive OBA"," Grayland Plains","97","rate_q3_dist_to_BP",NA,NA
20,"Marine Drive OBA"," Grayland Plains","97","rate_max_dist_to_BP",NA,NA
20,"Marine Drive OBA"," Grayland Plains","98","rate_min_dist_to_BP",6.3920712457977,"Accretion"
20,"Marine Drive OBA"," Grayland Plains","98","rate_q1_dist_to_BP",5.5031191413573,"Accretion"
20,"Marine Drive OBA"," Grayland Plains","98","rate_med_dist_to_BP",4.30789885620588,"Accretion"
20,"Marine Drive OBA"," Grayland Plains","98","rate_q3_dist_to_BP",2.61616757848444,"Accretion"
20,"Marine Drive OBA"," Grayland Plains","98","rate_max_dist_to_BP",0.0406624046276116,"Accretion"
20,"Marine Drive OBA"," Grayland Plains","98","mean",3.3920712457977,"Accretion"
20,"Marine Drive OBA"," Grayland Plains","99","rate_min_dist_to_BP",3.13560758171056,"Accretion"
20,"Marine Drive OBA"," Grayland Plains","99","rate_q1_dist_to_BP",3.30021429218808,"Accretion"
20,"Marine Drive OBA"," Grayland Plains","99","rate_med_dist_to_BP",3.58657133514029,"Accretion"
20,"Marine Drive OBA"," Grayland Plains","99","rate_q3_dist_to_BP",4.12673652013935,"Accretion"
20,"Marine Drive OBA"," Grayland Plains","99","rate_max_dist_to_BP",5.27757155833473,"Accretion"
20,"Marine Drive OBA"," Grayland Plains","99","mean",4.13560758171056,"Accretion"
20,"Marine Drive OBA"," Grayland Plains","10","rate_min_dist_to_BP",-2.51751770833274,"Erosion"
20,"Marine Drive OBA"," Grayland Plains","10","rate_q1_dist_to_BP",-2.60120723889691,"Erosion"
20,"Marine Drive OBA"," Grayland Plains","10","rate_med_dist_to_BP",-2.7500407144127,"Erosion"
20,"Marine Drive OBA"," Grayland Plains","10","rate_q3_dist_to_BP",-3.03451956055737,"Erosion"
20,"Marine Drive OBA"," Grayland Plains","10","rate_max_dist_to_BP",-3.64057186972604,"Erosion"
20,"Marine Drive OBA"," Grayland Plains","10","mean",-3.01751770833274,"Erosion"
20,"Marine Drive OBA"," Grayland Plains","11","rate_min_dist_to_BP",13.8436643578384,"Accretion"
20,"Marine Drive OBA"," Grayland Plains","11","rate_q1_dist_to_BP",12.3213214868504,"Accretion"
20,"Marine Drive OBA"," Grayland Plains","11","rate_med_dist_to_BP",10.2397190793598,"Accretion"
20,"Marine Drive OBA"," Grayland Plains","11","rate_q3_dist_to_BP",7.22913417089144,"Accretion"
20,"Marine Drive OBA"," Grayland Plains","11","rate_max_dist_to_BP",2.51829040167681,"Accretion"
20,"Marine Drive OBA"," Grayland Plains","11","mean",8.34366435783841,"Accretion"
20,"Marine Drive OBA"," Grayland Plains","12","rate_min_dist_to_BP",3.72246080939092,"Accretion"
